event_id,customer_id,product_id,added_to_cart,removed_from_cart,purchased,
1080,96,242,1,1,0,
1081,282,325,1,0,0,
1082,973,343,1,0,1,
1083,603,485,1,1,0,
1084,888,154,1,1,0,
1085,842,148,1,1,0,
1086,443,147,1,0,0,
1087,151,292,1,0,1,
1088,842,254,1,1,0,
1089,819,279,1,0,0,
1090,771,446,1,1,0,
1091,770,480,1,1,0,
1092,325,493,1,0,0,
1093,716,412,1,0,1,
1094,527,126,1,0,1,
1095,177,281,1,0,0,
1096,305,293,1,0,1,
1097,779,318,1,0,1,
1098,143,439,1,0,1,
1099,844,314,1,0,1,
1100,557,461,1,1,0,
1101,510,386,1,1,0,
1102,460,352,1,1,0,
1103,317,391,1,1,0,
1104,262,143,1,0,0,
1105,368,188,1,0,0,
1106,104,182,1,1,0,
1107,385,165,1,1,0,
1108,451,432,1,0,0,
1109,649,224,1,1,0,
1110,359,439,1,0,0,
1111,32,317,1,0,1,
1112,553,268,1,0,1,
1113,464,435,1,1,0,
1114,857,331,1,1,0,
1115,181,227,1,0,1,
1116,40,187,1,0,0,
1117,351,469,1,0,1,
1118,288,494,1,0,1,
1119,657,444,1,1,0,
1120,298,431,1,0,1,
1121,450,177,1,1,0,
1122,651,282,1,0,1,
1123,812,276,1,1,0,
1124,800,193,1,0,1,
1125,7,390,1,0,0,
1126,189,380,1,0,0,
1127,207,396,1,0,0,
1128,91,421,1,0,0,
1129,385,242,1,0,0,
1130,53,419,1,0,1,
1131,559,386,1,1,0,
1132,447,262,1,0,0,
1133,988,134,1,0,1,
1134,773,219,1,1,0,
1135,569,370,1,1,0,
1136,792,495,1,1,0,
1137,477,367,1,1,0,
1138,9,481,1,0,0,
1139,831,251,1,0,0,
1140,392,290,1,0,1,
1141,875,255,1,0,0,
1142,198,365,1,0,1,
1143,229,166,1,1,0,
1144,686,233,1,1,0,
1145,443,341,1,0,1,
1146,838,249,1,0,1,
1147,7,496,1,1,0,
1148,887,325,1,0,0,
1149,854,452,1,1,0,
1150,687,175,1,0,1,
1151,972,234,1,0,0,
1152,811,453,1,0,0,
1153,799,137,1,1,0,
1154,361,122,1,0,1,
1155,601,393,1,0,0,
1156,772,165,1,1,0,
1157,944,416,1,0,0,
1158,709,378,1,1,0,
1159,737,214,1,0,1,
1160,414,416,1,0,1,
1161,450,142,1,0,1,
1162,14,294,1,1,0,
1163,544,389,1,0,1,
1164,656,111,1,0,1,
1165,208,382,1,1,0,
1166,577,334,1,0,0,
1167,255,351,1,0,0,
1168,416,416,1,0,0,
1169,8,146,1,0,0,
1170,550,380,1,1,0,
1171,702,182,1,0,0,
1172,355,314,1,0,1,
1173,241,475,1,1,0,
1174,27,347,1,1,0,
1175,846,354,1,1,0,
1176,763,283,1,0,0,
1177,365,268,1,1,0,
1178,639,183,1,0,0,
1179,385,456,1,0,0,
1180,805,424,1,1,0,
1181,834,310,1,1,0,
1182,970,154,1,1,0,
1183,885,264,1,0,1,
1184,102,190,1,0,1,
1185,37,287,1,0,0,
1186,377,165,1,0,1,
1187,719,467,1,1,0,
1188,378,478,1,1,0,
1189,326,178,1,1,0,
1190,40,225,1,0,0,
1191,900,119,1,0,0,
1192,180,224,1,0,1,
1193,838,405,1,0,0,
1194,855,364,1,1,0,
1195,973,367,1,1,0,
1196,237,219,1,0,0,
1197,594,457,1,0,0,
1198,934,355,1,1,0,
1199,5,298,1,0,1,
1200,989,374,1,1,0,
1201,397,239,1,0,0,
1202,560,341,1,0,1,
1203,722,466,1,0,1,
1204,219,330,1,1,0,
1205,679,497,1,1,0,
1206,138,490,1,1,0,
1207,434,321,1,0,0,
1208,921,335,1,1,0,
1209,704,288,1,0,0,
1210,601,406,1,0,0,
1211,854,278,1,0,1,
1212,931,458,1,0,1,
1213,954,386,1,1,0,
1214,640,231,1,0,1,
1215,440,184,1,0,0,
1216,40,272,1,0,1,
1217,740,259,1,0,1,
1218,310,106,1,0,0,
1219,462,292,1,0,0,
1220,633,385,1,0,1,
1221,746,273,1,0,0,
1222,587,327,1,0,0,
1223,341,165,1,1,0,
1224,92,307,1,0,0,
1225,6,161,1,1,0,
1226,696,368,1,1,0,
1227,910,442,1,0,0,
1228,627,442,1,1,0,
1229,148,176,1,0,1,
1230,55,407,1,0,1,
1231,530,263,1,1,0,
1232,853,312,1,1,0,
1233,472,398,1,0,1,
1234,623,214,1,0,0,
1235,823,235,1,1,0,
1236,468,372,1,0,0,
1237,903,252,1,0,1,
1238,337,262,1,1,0,
1239,772,105,1,0,0,
1240,241,290,1,0,0,
1241,700,124,1,1,0,
1242,179,245,1,1,0,
1243,603,386,1,0,1,
1244,246,274,1,0,1,
1245,432,129,1,0,1,
1246,985,100,1,0,1,
1247,301,205,1,0,0,
1248,489,246,1,1,0,
1249,819,433,1,1,0,
1250,749,414,1,0,0,
1251,485,111,1,0,1,
1252,450,315,1,0,0,
1253,163,406,1,0,0,
1254,288,122,1,1,0,
1255,645,191,1,1,0,
1256,389,323,1,0,1,
1257,609,141,1,0,1,
1258,763,240,1,1,0,
1259,781,374,1,1,0,
1260,281,376,1,0,0,
1261,915,260,1,0,1,
1262,809,322,1,1,0,
1263,220,459,1,1,0,
1264,928,464,1,0,0,
1265,869,349,1,0,1,
1266,149,122,1,0,1,
1267,39,180,1,0,0,
1268,845,422,1,1,0,
1269,200,251,1,0,0,
1270,254,150,1,1,0,
1271,327,210,1,0,1,
1272,664,196,1,1,0,
1273,705,220,1,0,0,
1274,984,158,1,1,0,
1275,711,422,1,0,1,
1276,94,320,1,0,1,
1277,207,254,1,1,0,
1278,437,256,1,0,1,
1279,227,423,1,0,0,
1280,723,383,1,1,0,
1281,391,201,1,1,0,
1282,935,373,1,0,1,
1283,786,334,1,1,0,
1284,949,305,1,1,0,
1285,355,445,1,1,0,
1286,41,228,1,0,0,
1287,937,168,1,0,0,
1288,320,380,1,0,1,
1289,920,310,1,0,0,
1290,295,288,1,0,0,
1291,358,458,1,0,0,
1292,869,238,1,1,0,
1293,733,134,1,0,0,
1294,724,399,1,0,0,
1295,511,188,1,0,0,
1296,941,191,1,1,0,
1297,597,339,1,1,0,
1298,560,455,1,0,1,
1299,992,451,1,1,0,
1300,271,497,1,1,0,
1301,35,342,1,0,1,
1302,798,199,1,0,1,
1303,398,222,1,0,0,
1304,959,420,1,0,1,
1305,697,376,1,1,0,
1306,728,443,1,1,0,
1307,371,404,1,0,0,
1308,837,185,1,0,1,
1309,686,454,1,0,1,
1310,338,439,1,1,0,
1311,142,462,1,0,1,
1312,251,228,1,1,0,
1313,897,262,1,1,0,
1314,694,310,1,0,1,
1315,797,224,1,0,1,
1316,564,376,1,0,1,
1317,91,244,1,1,0,
1318,460,138,1,0,0,
1319,431,158,1,0,0,
1320,542,157,1,0,0,
1321,441,319,1,1,0,
1322,891,100,1,0,1,
1323,619,478,1,0,0,
1324,782,268,1,0,0,
1325,838,253,1,1,0,
1326,855,408,1,0,0,
1327,115,142,1,0,1,
1328,782,340,1,0,1,
1329,134,429,1,0,1,
1330,649,453,1,1,0,
1331,587,143,1,0,0,
1332,397,235,1,0,1,
1333,479,411,1,0,1,
1334,651,464,1,0,0,
1335,291,166,1,1,0,
1336,640,149,1,0,1,
1337,529,448,1,1,0,
1338,836,471,1,0,0,
1339,707,391,1,1,0,
1340,621,297,1,1,0,
1341,271,165,1,0,1,
1342,754,493,1,1,0,
1343,586,399,1,0,0,
1344,826,265,1,1,0,
1345,11,476,1,0,1,
1346,641,155,1,1,0,
1347,37,208,1,1,0,
1348,357,150,1,1,0,
1349,301,200,1,1,0,
1350,925,390,1,0,1,
1351,337,314,1,1,0,
1352,778,332,1,0,0,
1353,119,260,1,1,0,
1354,918,164,1,1,0,
1355,474,368,1,1,0,
1356,451,309,1,1,0,
1357,494,231,1,1,0,
1358,272,442,1,0,0,
1359,111,460,1,0,1,
1360,499,473,1,1,0,
1361,972,395,1,0,1,
1362,204,163,1,0,0,
1363,38,407,1,1,0,
1364,191,148,1,1,0,
1365,286,386,1,0,1,
1366,317,310,1,1,0,
1367,491,100,1,0,0,
1368,407,259,1,0,1,
1369,707,460,1,0,1,
1370,65,390,1,0,0,
1371,79,192,1,0,0,
1372,567,392,1,1,0,
1373,253,140,1,0,0,
1374,94,330,1,0,0,
1375,640,117,1,0,0,
1376,229,164,1,0,1,
1377,219,484,1,1,0,
1378,116,459,1,1,0,
1379,20,257,1,0,1,
1380,503,464,1,1,0,
1381,490,446,1,1,0,
1382,332,148,1,1,0,
1383,498,478,1,0,0,
1384,449,390,1,1,0,
1385,147,474,1,0,0,
1386,948,476,1,1,0,
1387,70,498,1,0,1,
1388,73,497,1,0,1,
1389,357,223,1,1,0,
1390,14,155,1,0,0,
1391,145,424,1,0,1,
1392,211,374,1,1,0,
1393,409,101,1,0,0,
1394,950,309,1,0,1,
1395,105,207,1,1,0,
1396,429,266,1,0,1,
1397,185,363,1,1,0,
1398,448,214,1,0,1,
1399,417,352,1,1,0,
1400,894,470,1,0,1,
1401,316,226,1,1,0,
1402,642,347,1,0,1,
1403,208,426,1,1,0,
1404,108,135,1,0,1,
1405,128,152,1,1,0,
1406,87,382,1,1,0,
1407,765,450,1,1,0,
1408,595,417,1,0,0,
1409,983,255,1,0,1,
1410,464,286,1,0,0,
1411,245,210,1,0,0,
1412,675,402,1,1,0,
1413,73,347,1,0,0,
1414,838,301,1,1,0,
1415,472,282,1,0,0,
1416,436,386,1,0,0,
1417,450,156,1,1,0,
1418,970,244,1,1,0,
1419,942,155,1,0,0,
1420,829,379,1,1,0,
1421,885,342,1,0,0,
1422,325,461,1,0,0,
1423,422,173,1,1,0,
1424,395,115,1,1,0,
1425,444,421,1,0,1,
1426,554,462,1,0,0,
1427,837,480,1,0,0,
1428,40,164,1,0,0,
1429,567,251,1,0,0,
1430,204,250,1,0,1,
1431,892,280,1,0,0,
1432,868,198,1,0,0,
1433,559,176,1,1,0,
1434,787,301,1,1,0,
1435,567,300,1,0,0,
1436,113,248,1,0,1,
1437,760,154,1,0,1,
1438,759,211,1,0,1,
1439,40,128,1,1,0,
1440,20,235,1,1,0,
1441,694,351,1,1,0,
1442,667,492,1,0,1,
1443,812,218,1,0,0,
1444,247,290,1,0,1,
1445,224,357,1,0,0,
1446,60,115,1,1,0,
1447,329,117,1,1,0,
1448,111,369,1,0,1,
1449,964,266,1,0,1,
1450,600,113,1,0,1,
1451,496,386,1,0,1,
1452,1000,387,1,0,0,
1453,716,381,1,0,0,
1454,204,289,1,1,0,
1455,994,269,1,1,0,
1456,946,194,1,1,0,
1457,87,456,1,1,0,
1458,601,225,1,0,0,
1459,268,381,1,0,1,
1460,844,140,1,0,1,
1461,188,148,1,0,0,
1462,34,447,1,0,0,
1463,54,253,1,1,0,
1464,700,489,1,0,1,
1465,104,408,1,1,0,
1466,263,123,1,1,0,
1467,317,141,1,0,1,
1468,549,302,1,1,0,
1469,210,409,1,1,0,
1470,697,172,1,0,1,
1471,206,304,1,0,0,
1472,976,494,1,1,0,
1473,993,112,1,0,0,
1474,930,496,1,0,0,
1475,274,101,1,0,1,
1476,360,248,1,1,0,
1477,429,106,1,0,0,
1478,664,437,1,0,0,
1479,894,296,1,0,0,
1480,806,480,1,0,1,
1481,351,148,1,0,0,
1482,685,204,1,1,0,
1483,37,415,1,0,1,
1484,962,283,1,0,0,
1485,387,431,1,0,1,
1486,1,243,1,0,0,
1487,155,432,1,0,0,
1488,611,443,1,0,1,
1489,50,206,1,1,0,
1490,333,242,1,1,0,
1491,689,491,1,1,0,
1492,2,336,1,1,0,
1493,8,441,1,0,1,
1494,271,463,1,1,0,
1495,320,449,1,0,0,
1496,371,386,1,1,0,
1497,571,165,1,0,1,
1498,822,323,1,1,0,
1499,18,351,1,0,0,
1500,896,143,1,1,0,
1501,645,424,1,0,1,
1502,436,211,1,0,1,
1503,170,122,1,1,0,
1504,762,426,1,0,0,
1505,123,317,1,1,0,
1506,26,490,1,1,0,
1507,530,414,1,0,1,
1508,41,124,1,0,1,
1509,775,448,1,0,0,
1510,984,418,1,0,1,
1511,676,484,1,1,0,
1512,881,130,1,1,0,
1513,113,368,1,1,0,
1514,419,101,1,1,0,
1515,574,268,1,1,0,
1516,780,323,1,1,0,
1517,265,318,1,1,0,
1518,394,266,1,0,0,
1519,512,141,1,1,0,
1520,398,338,1,1,0,
1521,677,483,1,0,1,
1522,221,266,1,0,0,
1523,531,387,1,1,0,
1524,832,312,1,1,0,
1525,912,427,1,0,1,
1526,622,344,1,1,0,
1527,817,258,1,0,1,
1528,969,225,1,0,0,
1529,242,112,1,0,0,
1530,479,346,1,0,1,
1531,212,349,1,1,0,
1532,816,477,1,0,1,
1533,67,196,1,1,0,
1534,112,447,1,0,0,
1535,683,143,1,0,1,
1536,146,482,1,0,1,
1537,173,459,1,1,0,
1538,388,344,1,1,0,
1539,475,478,1,1,0,
1540,895,263,1,0,0,
1541,711,120,1,1,0,
1542,949,410,1,0,1,
1543,158,460,1,0,1,
1544,770,172,1,1,0,
1545,363,440,1,1,0,
1546,797,206,1,0,1,
1547,351,291,1,0,0,
1548,732,149,1,0,1,
1549,681,434,1,0,0,
1550,599,269,1,1,0,
1551,265,185,1,0,1,
1552,359,380,1,0,0,
1553,666,435,1,1,0,
1554,218,462,1,1,0,
1555,252,280,1,1,0,
1556,978,230,1,0,0,
1557,63,343,1,1,0,
1558,196,349,1,1,0,
1559,245,310,1,1,0,
1560,233,443,1,0,1,
1561,119,485,1,1,0,
1562,978,290,1,0,0,
1563,979,359,1,0,1,
1564,104,135,1,1,0,
1565,372,157,1,1,0,
1566,716,383,1,1,0,
1567,819,184,1,1,0,
1568,942,164,1,0,1,
1569,305,470,1,0,1,
1570,822,164,1,0,1,
1571,986,245,1,0,0,
1572,256,483,1,0,1,
1573,678,180,1,0,1,
1574,679,422,1,0,1,
1575,925,286,1,1,0,
1576,157,437,1,1,0,
1577,135,261,1,1,0,
1578,15,404,1,0,0,
1579,927,104,1,0,1,
1580,597,342,1,0,1,
1581,879,340,1,0,1,
1582,44,296,1,0,1,
1583,641,385,1,0,0,
1584,281,176,1,0,0,
1585,636,104,1,0,1,
1586,500,233,1,0,0,
1587,722,429,1,0,0,
1588,374,188,1,0,1,
1589,252,123,1,0,1,
1590,297,177,1,0,0,
1591,724,487,1,1,0,
1592,923,326,1,0,1,
1593,299,328,1,0,0,
1594,210,410,1,1,0,
1595,106,383,1,1,0,
1596,241,482,1,1,0,
1597,645,395,1,1,0,
1598,202,326,1,1,0,
1599,308,164,1,1,0,
1600,784,447,1,0,0,
1601,60,488,1,1,0,
1602,419,257,1,0,1,
1603,101,127,1,1,0,
1604,503,282,1,1,0,
1605,646,482,1,0,1,
1606,155,318,1,0,0,
1607,375,166,1,0,0,
1608,551,135,1,1,0,
1609,273,456,1,1,0,
1610,677,186,1,1,0,
1611,241,198,1,1,0,
1612,9,430,1,0,0,
1613,645,265,1,0,0,
1614,47,257,1,1,0,
1615,409,348,1,1,0,
1616,809,120,1,1,0,
1617,756,135,1,0,1,
1618,91,440,1,0,0,
1619,270,431,1,0,0,
1620,326,494,1,1,0,
1621,216,319,1,0,0,
1622,890,407,1,0,1,
1623,213,126,1,1,0,
1624,589,318,1,0,1,
1625,292,181,1,0,0,
1626,149,500,1,1,0,
1627,656,406,1,1,0,
1628,295,312,1,1,0,
1629,495,234,1,0,1,
1630,211,243,1,0,0,
1631,72,152,1,1,0,
1632,717,346,1,0,0,
1633,246,226,1,1,0,
1634,949,219,1,1,0,
1635,572,212,1,1,0,
1636,811,292,1,1,0,
1637,662,444,1,0,1,
1638,655,480,1,0,1,
1639,890,262,1,0,0,
1640,813,478,1,0,0,
1641,183,414,1,0,1,
1642,288,456,1,1,0,
1643,159,313,1,1,0,
1644,876,140,1,1,0,
1645,558,377,1,1,0,
1646,874,121,1,1,0,
1647,571,304,1,1,0,
1648,95,323,1,0,0,
1649,769,167,1,0,0,
1650,392,220,1,0,1,
1651,917,374,1,1,0,
1652,483,252,1,0,1,
1653,30,291,1,0,0,
1654,160,186,1,0,1,
1655,875,399,1,1,0,
1656,918,168,1,0,0,
1657,260,336,1,1,0,
1658,896,398,1,0,0,
1659,701,352,1,0,0,
1660,373,368,1,0,0,
1661,195,244,1,0,1,
1662,747,477,1,1,0,
1663,792,251,1,0,0,
1664,388,496,1,1,0,
1665,292,143,1,0,0,
1666,504,491,1,0,0,
1667,962,197,1,0,1,
1668,290,240,1,1,0,
1669,813,417,1,0,0,
1670,884,154,1,0,1,
1671,463,480,1,0,1,
1672,476,277,1,0,1,
1673,873,485,1,1,0,
1674,763,174,1,1,0,
1675,309,366,1,0,0,
1676,389,256,1,0,1,
1677,856,373,1,0,0,
1678,948,102,1,1,0,
1679,761,318,1,0,0,
1680,612,122,1,0,1,
1681,697,278,1,0,1,
1682,483,151,1,0,0,
1683,128,166,1,0,1,
1684,504,121,1,1,0,
1685,707,344,1,0,0,
1686,609,139,1,0,0,
1687,320,482,1,0,1,
1688,446,369,1,0,0,
1689,435,278,1,1,0,
1690,19,193,1,1,0,
1691,81,182,1,1,0,
1692,78,312,1,1,0,
1693,352,112,1,0,1,
1694,416,427,1,0,1,
1695,145,308,1,1,0,
1696,611,198,1,0,0,
1697,165,483,1,1,0,
1698,315,488,1,0,1,
1699,52,429,1,0,0,
1700,43,272,1,1,0,
1701,135,137,1,0,1,
1702,454,357,1,0,1,
1703,243,436,1,0,1,
1704,220,202,1,0,0,
1705,341,208,1,1,0,
1706,356,469,1,1,0,
1707,982,495,1,0,0,
1708,133,223,1,0,0,
1709,349,289,1,1,0,
1710,939,416,1,1,0,
1711,644,293,1,1,0,
1712,549,372,1,0,0,
1713,250,357,1,1,0,
1714,217,276,1,1,0,
1715,634,138,1,1,0,
1716,912,221,1,0,0,
1717,82,379,1,1,0,
1718,456,148,1,1,0,
1719,364,186,1,0,0,
1720,285,430,1,0,0,
1721,926,174,1,0,1,
1722,409,389,1,1,0,
1723,653,182,1,0,0,
1724,767,420,1,1,0,
1725,562,409,1,0,1,
1726,179,297,1,0,0,
1727,539,297,1,0,0,
1728,481,330,1,0,0,
1729,913,293,1,1,0,
1730,206,326,1,1,0,
1731,829,236,1,0,0,
1732,326,175,1,0,1,
1733,825,191,1,0,0,
1734,507,310,1,1,0,
1735,288,133,1,0,0,
1736,452,329,1,1,0,
1737,70,346,1,0,1,
1738,698,224,1,1,0,
1739,453,134,1,1,0,
1740,18,264,1,0,0,
1741,159,192,1,0,1,
1742,567,451,1,0,1,
1743,827,397,1,0,1,
1744,763,223,1,1,0,
1745,372,445,1,0,1,
1746,597,333,1,0,0,
1747,223,450,1,0,1,
1748,196,403,1,0,0,
1749,807,176,1,1,0,
1750,249,275,1,0,0,
1751,400,402,1,1,0,
1752,859,334,1,0,1,
1753,655,262,1,1,0,
1754,499,406,1,1,0,
1755,181,241,1,1,0,
1756,550,351,1,0,1,
1757,414,255,1,1,0,
1758,431,180,1,1,0,
1759,804,433,1,1,0,
1760,434,169,1,1,0,
1761,819,121,1,0,1,
1762,84,187,1,0,1,
1763,105,277,1,0,0,
1764,493,241,1,1,0,
1765,899,242,1,0,1,
1766,388,456,1,0,1,
1767,75,180,1,1,0,
1768,249,474,1,1,0,
1769,452,435,1,1,0,
1770,983,405,1,0,0,
1771,720,110,1,1,0,
1772,708,404,1,0,1,
1773,341,447,1,0,0,
1774,358,272,1,1,0,
1775,305,272,1,0,0,
1776,361,422,1,0,0,
1777,413,177,1,0,0,
1778,24,289,1,0,0,
1779,248,405,1,0,1,
1780,119,244,1,1,0,
1781,671,158,1,0,0,
1782,861,376,1,0,0,
1783,204,305,1,0,1,
1784,665,144,1,0,1,
1785,602,201,1,1,0,
1786,861,296,1,1,0,
1787,99,351,1,0,0,
1788,22,187,1,1,0,
1789,90,481,1,1,0,
1790,280,280,1,0,0,
1791,83,256,1,1,0,
1792,895,424,1,0,1,
1793,574,444,1,0,0,
1794,854,104,1,0,1,
1795,238,143,1,1,0,
1796,557,496,1,1,0,
1797,704,442,1,1,0,
1798,723,367,1,0,0,
1799,352,316,1,0,0,
1800,222,235,1,0,0,
1801,828,492,1,0,1,
1802,702,216,1,1,0,
1803,220,163,1,1,0,
1804,869,160,1,1,0,
1805,591,135,1,0,1,
1806,706,464,1,0,1,
1807,564,218,1,0,0,
1808,296,312,1,0,0,
1809,168,425,1,0,1,
1810,509,299,1,0,1,
1811,640,476,1,1,0,
1812,403,430,1,1,0,
1813,449,327,1,1,0,
1814,514,319,1,1,0,
1815,237,110,1,0,1,
1816,343,423,1,0,1,
1817,776,351,1,1,0,
1818,521,374,1,0,0,
1819,899,355,1,0,1,
1820,133,359,1,0,0,
1821,97,367,1,1,0,
1822,400,493,1,0,1,
1823,378,357,1,1,0,
1824,821,183,1,0,0,
1825,998,493,1,1,0,
1826,803,468,1,0,0,
1827,551,181,1,1,0,
1828,406,247,1,0,0,
1829,69,309,1,0,1,
1830,849,499,1,1,0,
1831,707,254,1,0,0,
1832,272,279,1,1,0,
1833,222,354,1,0,0,
1834,42,247,1,1,0,
1835,362,302,1,0,1,
1836,66,193,1,0,1,
1837,643,124,1,1,0,
1838,683,212,1,1,0,
1839,370,236,1,0,0,
1840,629,488,1,0,0,
1841,476,443,1,0,0,
1842,652,458,1,0,0,
1843,833,283,1,0,0,
1844,765,120,1,1,0,
1845,680,205,1,0,0,
1846,418,498,1,0,0,
1847,408,175,1,0,0,
1848,736,141,1,0,0,
1849,343,280,1,0,0,
1850,295,457,1,1,0,
1851,943,291,1,1,0,
1852,679,133,1,0,0,
1853,948,314,1,1,0,
1854,230,236,1,0,0,
1855,146,139,1,1,0,
1856,33,488,1,0,1,
1857,90,142,1,0,1,
1858,184,320,1,0,0,
1859,363,461,1,1,0,
1860,386,264,1,1,0,
1861,44,498,1,1,0,
1862,17,246,1,1,0,
1863,419,118,1,1,0,
1864,167,386,1,0,0,
1865,859,444,1,0,1,
1866,496,314,1,0,0,
1867,340,404,1,0,1,
1868,142,330,1,1,0,
1869,654,201,1,1,0,
1870,424,383,1,1,0,
1871,909,261,1,0,1,
1872,445,349,1,0,1,
1873,40,245,1,0,1,
1874,835,139,1,1,0,
1875,457,112,1,1,0,
1876,814,187,1,0,0,
1877,859,295,1,0,0,
1878,917,289,1,0,0,
1879,311,311,1,0,1,
1880,85,447,1,0,1,
1881,7,423,1,1,0,
1882,598,418,1,0,1,
1883,16,215,1,0,1,
1884,318,127,1,1,0,
1885,722,454,1,0,0,
1886,576,476,1,0,1,
1887,872,105,1,1,0,
1888,568,118,1,1,0,
1889,466,397,1,0,1,
1890,954,456,1,1,0,
1891,166,318,1,1,0,
1892,588,341,1,0,0,
1893,410,443,1,0,1,
1894,214,494,1,0,1,
1895,242,259,1,0,1,
1896,731,459,1,0,0,
1897,978,436,1,1,0,
1898,61,129,1,0,0,
1899,999,120,1,0,0,
1900,698,104,1,0,0,
1901,757,106,1,0,1,
1902,163,346,1,1,0,
1903,545,166,1,0,1,
1904,707,439,1,0,0,
1905,128,271,1,0,1,
1906,101,176,1,0,1,
1907,713,465,1,0,0,
1908,619,400,1,1,0,
1909,324,318,1,0,0,
1910,530,355,1,0,1,
1911,855,427,1,0,1,
1912,402,121,1,0,1,
1913,376,467,1,0,1,
1914,315,207,1,1,0,
1915,775,475,1,1,0,
1916,887,281,1,0,0,
1917,678,208,1,1,0,
1918,63,500,1,0,1,
1919,570,234,1,0,0,
1920,488,143,1,1,0,
1921,659,353,1,1,0,
1922,557,212,1,1,0,
1923,45,486,1,0,0,
1924,16,387,1,0,1,
1925,473,410,1,0,0,
1926,471,228,1,0,1,
1927,62,109,1,1,0,
1928,259,350,1,0,0,
1929,464,166,1,1,0,
1930,616,115,1,0,0,
1931,400,205,1,0,1,
1932,878,284,1,1,0,
1933,392,412,1,1,0,
1934,23,382,1,0,0,
1935,49,244,1,1,0,
1936,871,486,1,1,0,
1937,979,267,1,1,0,
1938,320,110,1,0,0,
1939,358,192,1,1,0,
1940,292,104,1,0,1,
1941,935,261,1,0,1,
1942,291,440,1,1,0,
1943,57,182,1,0,0,
1944,547,433,1,0,1,
1945,73,300,1,0,0,
1946,459,491,1,0,0,
1947,77,317,1,1,0,
1948,821,430,1,1,0,
1949,550,403,1,1,0,
1950,928,267,1,0,0,
1951,672,267,1,0,1,
1952,164,108,1,0,0,
1953,82,198,1,0,0,
1954,123,391,1,0,0,
1955,803,376,1,0,0,
1956,302,292,1,1,0,
1957,820,305,1,0,0,
1958,17,186,1,1,0,
1959,789,295,1,1,0,
1960,561,304,1,0,1,
1961,161,354,1,0,1,
1962,982,243,1,0,0,
1963,225,194,1,0,1,
1964,865,111,1,0,1,
1965,280,120,1,0,0,
1966,109,489,1,0,1,
1967,593,333,1,0,1,
1968,300,368,1,1,0,
1969,351,144,1,0,1,
1970,925,469,1,0,0,
1971,144,404,1,0,0,
1972,263,275,1,0,1,
1973,154,386,1,0,0,
1974,506,372,1,0,0,
1975,600,462,1,0,0,
1976,275,430,1,0,0,
1977,170,155,1,1,0,
1978,573,246,1,1,0,
1979,920,265,1,1,0,
1980,853,102,1,1,0,
1981,712,345,1,1,0,
1982,548,280,1,0,1,
1983,636,459,1,0,0,
1984,570,376,1,0,1,
1985,934,256,1,0,0,
1986,492,310,1,1,0,
1987,241,397,1,0,1,
1988,299,305,1,0,1,
1989,45,196,1,1,0,
1990,146,478,1,1,0,
1991,64,152,1,1,0,
1992,709,327,1,1,0,
1993,676,474,1,0,1,
1994,730,438,1,0,0,
1995,423,130,1,0,0,
1996,728,110,1,1,0,
1997,49,305,1,1,0,
1998,151,491,1,0,0,
1999,113,422,1,0,1,
2000,453,485,1,0,0,
2001,638,205,1,0,0,
2002,596,380,1,0,0,
2003,867,361,1,0,0,
2004,553,177,1,0,1,
2005,548,499,1,1,0,
2006,386,111,1,1,0,
2007,776,111,1,1,0,
2008,498,402,1,1,0,
2009,246,222,1,0,0,
2010,326,361,1,1,0,
2011,823,134,1,1,0,
2012,6,226,1,1,0,
2013,195,440,1,1,0,
2014,610,329,1,0,0,
2015,639,326,1,0,0,
2016,754,165,1,0,1,
2017,57,228,1,0,1,
2018,765,172,1,0,0,
2019,630,334,1,1,0,
2020,235,308,1,0,1,
2021,42,252,1,0,0,
2022,525,304,1,0,0,
2023,260,232,1,1,0,
2024,403,156,1,0,1,
2025,918,383,1,0,0,
2026,429,455,1,1,0,
2027,56,229,1,1,0,
2028,517,110,1,1,0,
2029,282,327,1,1,0,
2030,641,118,1,1,0,
2031,493,187,1,0,0,
2032,408,422,1,0,0,
2033,310,276,1,1,0,
2034,668,163,1,0,1,
2035,861,198,1,0,0,
2036,674,341,1,0,1,
2037,371,152,1,1,0,
2038,343,229,1,1,0,
2039,173,330,1,1,0,
2040,132,347,1,0,0,
2041,430,304,1,1,0,
2042,488,176,1,0,1,
2043,379,170,1,1,0,
2044,426,406,1,1,0,
2045,271,429,1,0,0,
2046,382,388,1,0,0,
2047,828,454,1,0,0,
2048,149,331,1,0,0,
2049,884,183,1,0,1,
2050,384,418,1,1,0,
2051,548,101,1,0,1,
2052,270,185,1,0,1,
2053,255,150,1,0,1,
2054,164,296,1,0,0,
2055,1000,318,1,1,0,
2056,579,117,1,0,0,
2057,966,355,1,0,0,
2058,883,289,1,1,0,
2059,592,293,1,0,1,
2060,691,394,1,0,0,
2061,13,258,1,1,0,
2062,988,147,1,1,0,
2063,816,477,1,0,0,
2064,803,192,1,1,0,
2065,604,344,1,0,0,
2066,36,359,1,1,0,
2067,252,227,1,1,0,
2068,349,121,1,1,0,
2069,518,426,1,1,0,
2070,249,177,1,1,0,
2071,96,463,1,0,0,
2072,375,235,1,1,0,
2073,539,439,1,0,0,
2074,252,238,1,0,0,
2075,804,457,1,0,1,
2076,260,381,1,0,1,
